country_or_area,year,quantity,category,transaction_type,additional_transaction_info,metrics,calculation_unit
Viet Nam,1993,601.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,1992,699.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,1991,963.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,1990,2765.0,hard_coal,"transformation in electricity, chp and heat plants",,metric tons,thousand
Viet Nam,2014,513.0,hard_coal,transformation in electricity plants,autoproducers,metric tons,thousand
Viet Nam,2013,411.0,hard_coal,transformation in electricity plants,autoproducers,metric tons,thousand
Viet Nam,2012,275.0,hard_coal,transformation in electricity plants,autoproducers,metric tons,thousand
Viet Nam,2011,262.0,hard_coal,transformation in electricity plants,autoproducers,metric tons,thousand
Viet Nam,2010,209.0,hard_coal,transformation in electricity plants,autoproducers,metric tons,thousand
Viet Nam,2009,213.0,hard_coal,transformation in electricity plants,autoproducers,metric tons,thousand
Viet Nam,2008,255.0,hard_coal,transformation in electricity plants,autoproducers,metric tons,thousand
Viet Nam,2007,685.0,hard_coal,transformation in electricity plants,autoproducers,metric tons,thousand
Viet Nam,2014,16575.0,hard_coal,transformation in electricity plants,main activity producers,metric tons,thousand
Viet Nam,2013,13288.0,hard_coal,transformation in electricity plants,main activity producers,metric tons,thousand
Viet Nam,2012,11099.0,hard_coal,transformation in electricity plants,main activity producers,metric tons,thousand
Viet Nam,2011,10607.0,hard_coal,transformation in electricity plants,main activity producers,metric tons,thousand
Viet Nam,2010,8751.0,hard_coal,transformation in electricity plants,main activity producers,metric tons,thousand
Viet Nam,2009,6358.0,hard_coal,transformation in electricity plants,main activity producers,metric tons,thousand
Viet Nam,2008,6204.0,hard_coal,transformation in electricity plants,main activity producers,metric tons,thousand
Viet Nam,2007,5729.0,hard_coal,transformation in electricity plants,main activity producers,metric tons,thousand
Viet Nam,2014,61480.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2013,58170.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2012,53172.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2011,41188.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2010,28055.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2009,29981.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2008,25986.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2007,23035.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2006,20408.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2005,16945.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2004,17818.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2003,18986.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2002,18198.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2001,18210.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2000,14551.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1999,13774.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1998,11095.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1997,11677.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1996,12008.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1995,10582.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1994,8902.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1993,7862.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1992,7093.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1991,6327.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,1990,5371.0,hydro,total hydro production,,kilowatt-hours,million
Viet Nam,2014,196.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2013,194.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2012,163.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2011,134.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2010,164.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2009,123.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2008,107.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2007,88.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2006,79.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2005,77.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2004,75.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2003,100.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2002,108.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2001,92.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2000,112.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,1999,133.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,1998,154.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,1997,444.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,1996,324.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,1995,229.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,1994,177.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,1993,166.0,kerosene_type_jet_fuel,consumption by domestic aviation,,metric tons,thousand
Viet Nam,2014,196.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2013,194.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2012,163.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2011,134.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2010,164.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2009,123.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2008,107.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2007,88.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2006,79.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2005,77.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2004,75.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2003,100.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2002,108.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2001,92.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2000,112.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,1999,133.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,1998,154.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,1997,444.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,1996,324.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,1995,229.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,1994,177.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,1993,166.0,kerosene_type_jet_fuel,consumption by transport,,metric tons,thousand
Viet Nam,2014,312.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2013,309.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2012,218.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2011,358.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2010,50.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2009,320.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2007,64.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2006,66.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2005,54.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2004,50.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2003,57.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2002,0.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2001,14.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2000,16.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,1999,0.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,1998,17.0,kerosene_type_jet_fuel,exports,,metric tons,thousand
Viet Nam,2014,196.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2013,194.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2012,163.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2011,134.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2010,164.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2009,123.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2008,107.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2007,88.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2006,79.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2005,77.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2004,75.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2003,100.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2002,108.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2001,92.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2000,112.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,1999,133.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,1998,154.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,1997,444.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,1996,324.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,1995,229.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,1994,177.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,1993,166.0,kerosene_type_jet_fuel,final consumption,,metric tons,thousand
Viet Nam,2014,196.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2013,194.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2012,163.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2011,134.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2010,164.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2009,123.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2008,107.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2007,88.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2006,79.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2005,77.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2004,75.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2003,100.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2002,108.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2001,92.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2000,112.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,1999,133.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,1998,154.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,1997,444.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,1996,324.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,1995,229.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,1994,177.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,1993,166.0,kerosene_type_jet_fuel,final energy consumption,,metric tons,thousand
Viet Nam,2014,1209.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2013,1200.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2012,979.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2011,964.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2010,833.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2009,656.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2008,586.5,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2007,516.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2006,458.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2005,439.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2004,426.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2003,311.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2002,335.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2001,259.7,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2000,226.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1999,220.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1998,215.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1997,444.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1996,324.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1995,270.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1994,177.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1993,166.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1992,120.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1991,90.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,1990,133.0,kerosene_type_jet_fuel,imports,,metric tons,thousand
Viet Nam,2014,781.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2013,774.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2012,650.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2011,536.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2010,657.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2009,493.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2008,427.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2007,351.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2006,314.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2005,308.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2004,301.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2003,154.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2002,167.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2001,143.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,2000,98.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
Viet Nam,1999,87.0,kerosene_type_jet_fuel,international aviation bunkers,,metric tons,thousand
